gene	gene_pval_positive	ngrna_lfc_positive	gene_lfc_positive	fdr_gene_positive_rra	mean_log2FC_positive	SEM_positive	z_positive	pval_gene_positive	ngrna_tested_positive	fdr_gene_positive_wald	gene_pval_negative	ngrna_lfc_negative	gene_lfc_negative	fdr_gene_negative_rra	mean_log2FC_negative	SEM_negative	z_negative	pval_gene_negative	ngrna_tested_negative	fdr_gene_negative_wald
ydcJ											0.013039522609957466	2.0	-0.6835410538425416	0.013474924055770669	-0.6835410538425416	0.061915582813575454	-11.039887259087063	2.4534080115594833e-28	2.0	2.2817965703364106e-27
ydcO	0.03032125203699447	2.0	0.4762764134017349	0.03289569796466381	0.4762764134017349	0.012079914104698941	39.42713576220456	0.0	2.0	0.0	4.423273641897412e-39	3.0	-2.2452944394312118	2.0306332959605763e-38	-2.2452944394312118	0.9512093350163158	-2.360462998812663	0.018252139021697898	3.0	0.024541265575990807
ydcP	0.02724847746243528	2.0	0.404903575363077	0.03021353217253499	0.404903575363077	0.09244484304238278	4.379947675149848	1.1870780979400467e-05	2.0	1.3929998088071977e-05	0.008513477310435561	2.0	-1.026802739229556	0.0089106074473655	-1.026802739229556	0.15226526744583108	-6.743512532133074	1.5460263450994833e-11	2.0	6.112593148576151e-11
ydcS											4.144915142605964e-06	2.0	-2.8849316474440525	5.375811185677533e-06	-2.8849316474440525	1.0022624935476312	-2.878419242480563	0.00399673596728915	2.0	0.006249251795543576
ydcT											3.4105293590745156e-37	2.0	-1.1940789994073078	1.4823002904452192e-36	-1.1940789994073078	0.43266444174113855	-2.759826979545781	0.005783198118595479	2.0	0.008745442816241688
yddA	0.04834464099653322	2.0	0.3145568246211856	0.048525481299512764	0.3145568246211856	0.002297958170385861	136.8853570421462	0.0	2.0	0.0	0.03129648337251247	3.0	-0.7046599676154662	0.03164911980487881	-0.7046599676154662	0.3145881333996124	-2.239944526834255	0.025094524443044428	3.0	0.0325938287809441
yddE											1.3657706409733682e-05	3.0	-1.1415954073044772	1.7258930143472596e-05	-1.1415954073044772	0.19359197779297016	-5.89691484285219	3.703608727315791e-09	3.0	1.2198124156939164e-08
ydeK	0.017823155978227458	3.0	0.5111608354251661	0.021287300537793923	0.5111608354251661	0.0567754158163634	9.003207252210789	2.19217986128587e-19	3.0	4.2728929499639837e-19	4.3572812014780246e-14	4.0	-2.482888119400381	8.155703604434884e-14	-2.482888119400381	0.07789689183715497	-31.87403323602319	6.116031632757758e-223	4.0	3.13665050880005e-221
ydeM											1.3507458407753513e-09	2.0	-1.5794855065014728	2.0937726979203417e-09	-1.5794855065014728	0.4500465695822675	-3.5096045904039412	0.0004487735206234978	2.0	0.0008339011071627107
ydeP											5.329148980088771e-19	4.0	-4.36284958085542	1.2342996670012057e-18	-4.36284958085542	1.6621834581793593	-2.624770183692108	0.008670746939289934	4.0	0.01268458904321551
ydeU	6.152718529107533e-06	2.0	0.4514870368863677	3.237214650935662e-05	0.4514870368863677	0.1384935841349677	3.259985216689713	0.0011141802102388103	2.0	0.001172437999009467	2.494969245234122e-30	3.0	-1.0725195708434008	8.546698082433682e-30	-1.0725195708434008	0.14311090917492073	-7.494324346248741	6.664074635000852e-14	3.0	3.1151078046423254e-13
ydfI	0.006805181667099698	2.0	0.3857313048503591	0.009942234559011356	0.3857313048503591	0.022567738538956297	17.092155874834866	1.6977938001617417e-65	2.0	8.384809871964429e-65	4.928970506663652e-06	2.0	-2.2806670854793025	6.3651093952958675e-06	-2.2806670854793025	0.7119390347598804	-3.2034584060256166	0.0013578765309361636	2.0	0.0023235351506486306
ydgH											4.824883115346976e-29	3.0	-4.1811807929043985	1.5775346433602588e-28	-4.1811807929043985	1.0909532494835077	-3.8325939217687868	0.00012679916456544211	3.0	0.00025864147772155523
ydgI	0.0006291852659130241	2.0	0.3729631749292345	0.0015346067230353365	0.3729631749292345	0.054765164585964164	6.810226496147912	9.744520481471011e-12	2.0	1.4717333935429953e-11	2.624334410848622e-05	2.0	-2.8048639311014245	3.2599863442721636e-05	-2.8048639311014245	0.6010940130432032	-4.666264960619109	3.0672413269608117e-06	2.0	7.582395760695692e-06
ydhC											2.6252310872830183e-09	2.0	-1.01517806202202	4.0207250867517216e-09	-1.01517806202202	0.04135744862927976	-24.54643832413072	4.7208515940046554e-133	2.0	1.324051345505993e-131
ydhK											6.806461217201164e-23	6.0	-2.100593351695989	1.7940672371330527e-22	-2.100593351695989	0.863182382926781	-2.433545208109479	0.014951768171221362	6.0	0.020550094844825686
ydhU											7.102651709368284e-12	2.0	-2.849846795881478	1.2200248629967531e-11	-2.849846795881478	0.48418186278549896	-5.885901589717354	3.958898388770378e-09	2.0	1.2943939176398594e-08
ydhX											1.4623332761552001e-86	5.0	-1.410338677740977	2.9493126187624544e-85	-1.410338677740977	0.5349552098018224	-2.636367777899473	0.008379885150335145	5.0	0.012319323378256829
ydiB	0.02413129266784385	2.0	0.4644161047643919	0.027283273311256035	0.4644161047643919	0.005032345667860427	92.28620913909614	0.0	2.0	0.0	6.444593295157391e-10	2.0	-6.338194421308769	1.017418202709544e-09	-6.338194421308769	1.2632577474931812	-5.017340628930503	5.239163009487894e-07	2.0	1.4205887616360677e-06
ydiF											0.012954505066157272	2.0	-1.2038923646737927	0.013394779143866534	-1.2038923646737927	0.17099880165415202	-7.0403555640622875	1.91749884499676e-12	2.0	8.098612768868669e-12
ydiJ	0.012169831107259683	4.0	0.4992812847740339	0.015809455951200008	0.4992812847740339	0.1191066025096034	4.1918858757958235	2.766451591621533e-05	4.0	3.172355457628681e-05	2.3125033435135635e-64	7.0	-2.657666581878786	2.2807381876960695e-63	-2.657666581878786	0.6334348727364489	-4.1956429875696974	2.7209856126535895e-05	7.0	6.0597632440610335e-05
ydiM											0.00041029845843205156	2.0	-3.612552334277245	0.00046939817264852297	-3.612552334277245	1.5125086433915733	-2.3884507041074747	0.016919578014439683	2.0	0.022921350196884106
ydiO	0.010659419674162271	2.0	0.4174590004684021	0.014206676883610313	0.4174590004684021	0.060417096539587205	6.9096170517705975	4.85963750655969e-12	2.0	7.381147533548208e-12	1.982569399510431e-16	2.0	-2.853104043906073	4.1236524590048936e-16	-2.853104043906073	0.7531424896052616	-3.788265943409257	0.00015170241559404388	2.0	0.000303235897540433
ydiS											3.154606080901575e-11	5.0	-1.7750806662108303	5.252799550295294e-11	-1.7750806662108303	0.49781059921348914	-3.5657751542762472	0.0003627823101674209	5.0	0.0006869137623950639
ydjN											1.3310028199183743e-20	2.0	-4.645170165106432	3.3275070497959355e-20	-4.645170165106432	2.040320527239538	-2.276686482878814	0.02280495428151589	2.0	0.029923167350380864
yeaW											1.906448359792435e-46	5.0	-3.0419752961968904	1.1146823471750558e-45	-3.0419752961968904	1.0962902210351215	-2.774790140264724	0.00552373386742583	5.0	0.008388411414576451
yeaY											3.83825145071212e-06	2.0	-0.7738019452384103	4.981678491705174e-06	-0.7738019452384103	0.22930551514886177	-3.3745457222695645	0.0007393763239416459	2.0	0.0013232108688686485
yebE											6.312440536021663e-05	2.0	-0.5928628140724841	7.645634792279949e-05	-0.5928628140724841	0.2416129601716449	-2.4537707482715616	0.014136707402680191	2.0	0.0195948955890432
yebF											2.8037701950704665e-06	2.0	-0.9351428507601458	3.6692406282872792e-06	-0.9351428507601458	0.24825974741650267	-3.7667920816469165	0.00016535860165056812	2.0	0.00032943250828276337
yebG											0.00012508332581593427	2.0	-1.5353983468318129	0.00014849508587275266	-1.5353983468318129	0.5209735606508165	-2.94717133996924	0.0032069545460093668	2.0	0.005108688563703851
yecA											0.016519627544428293	3.0	-0.9816720707358231	0.017012467838352717	-0.9816720707358231	0.435917119648116	-2.2519695292725714	0.024324197654122016	3.0	0.0316850034754347
yecD											0.00010332588629224384	2.0	-0.884537442969425	0.00012315402781844467	-0.884537442969425	0.21360968045449027	-4.140905229985008	3.459378767623302e-05	2.0	7.628482663247944e-05
yedK											0.00026308500791480865	3.0	-1.0519844839901114	0.00030625005785154445	-1.0519844839901114	0.2747364009729012	-3.8290684462080966	0.00012862923154361672	3.0	0.00026207658413256754
yedY											0.0016811447804981187	2.0	-1.0381493906671042	0.0018411561201916555	-1.0381493906671042	0.3223354761904735	-3.220710928056967	0.0012787305615482884	2.0	0.002198583676225266
yeeE											0.023615413440582055	2.0	-0.501277232008656	0.024044053956803625	-0.501277232008656	0.09839292066543652	-5.094647344732646	3.493910111968447e-07	2.0	9.663433976861883e-07
yeeJ	0.002385643498210886	7.0	0.3995201131701495	0.004572483371570865	0.3995201131701495	0.02898728011895304	13.782600903936736	3.24371765932438e-43	7.0	1.1452599630509325e-42	2.2852907959152185e-86	12.0	-3.17765823676347	4.55788553185313e-85	-3.17765823676347	0.5770366489517781	-5.506856873884662	3.6529701367211855e-08	12.0	1.1094892378027967e-07
yeeO											2.003106617194886e-09	4.0	-1.9299914787645085	3.083684715149932e-09	-1.9299914787645085	0.5231845742303611	-3.688930396320749	0.000225198812287565	4.0	0.0004408199215443612
yeeS											3.6433568577662366e-14	2.0	-2.6927243705239317	6.862356306075964e-14	-2.6927243705239317	0.6971845022023319	-3.8622837455765313	0.00011233198836152062	2.0	0.00023017798985037615
yegD	0.008563409270343481	2.0	0.3592212787651151	0.012009659342554883	0.3592212787651151	0.04817849221944381	7.456050661131755	8.9154476222627e-14	2.0	1.446962769339007e-13	0.0012756716599951823	2.0	-1.0593836219861803	0.0014099942301055125	-1.0593836219861803	0.4449947434584623	-2.3806654742767037	0.017281397506726408	2.0	0.023323389868100678
yegE	0.000634812470522692	5.0	0.4893437400085402	0.0015346067230353365	0.4893437400085402	0.0926189403888853	5.283408965314224	1.2680188781751823e-07	5.0	1.6517074383997117e-07	1.2284275130960833e-59	4.0	-2.1585833947511013	1.0401072575506931e-58	-2.1585833947511013	0.7037729560060391	-3.067158770921255	0.00216104038613156	4.0	0.003545765533003793
yegI	3.076575901299954e-07	2.0	0.3948475038910883	3.4882304233048775e-06	0.3948475038910883	0.03296050548760093	11.97941287762173	4.55538372611364e-33	2.0	1.3734396627421275e-32	0.0007839425675658224	3.0	-2.058515012405237	0.0008833502252232587	-2.058515012405237	0.6910674120151831	-2.978747046402487	0.002894296057036256	3.0	0.004634488333969741
