gene	gene_pval_positive	ngrna_lfc_positive	gene_lfc_positive	fdr_gene_positive_rra	mean_log2FC_positive	SEM_positive	z_positive	pval_gene_positive	ngrna_tested_positive	fdr_gene_positive_wald	gene_pval_negative	ngrna_lfc_negative	gene_lfc_negative	fdr_gene_negative_rra	mean_log2FC_negative	SEM_negative	z_negative	pval_gene_negative	ngrna_tested_negative	fdr_gene_negative_wald
xseA	0.0005701583131178796	3.0	0.37793101749897673	0.001425904566377533	0.37793101749897673	0.060175178974267586	6.280513393414077	3.374568070495092e-10	3.0	4.850941601336695e-10										
xthA	4.796455729651919e-07	2.0	0.4481996070609455	4.469003167238357e-06	0.4481996070609455	0.04960867682221512	9.034701906426147	1.644500224341784e-19	2.0	3.2288358063296e-19										
xylB	0.00240668264666861	2.0	0.3132540076492961	0.004601851616551618	0.3132540076492961	0.010871579635889942	28.814028700591244	1.4311915702818529e-182	2.0	1.4962457325673917e-181										
xylH	0.006270243697720916	2.0	0.39981274479866985	0.00929566515039657	0.39981274479866985	0.018035671704645262	22.16788769201727	7.01248400925866e-109	2.0	5.040222881654662e-108										
yaaU	0.025341996927722862	3.0	0.45250870754545497	0.028452311752882712	0.45250870754545497	0.08005384040256533	5.652554646596996	1.5808051606468332e-08	3.0	2.1351479099340617e-08	7.867336810922349e-114	3.0	-2.9325396756292403	3.4443584330745407e-112	-2.9325396756292403	0.8458146801288241	-3.4671184415746863	0.0005260700299078882	3.0	0.0009586758413042227
yabI	0.009022973988315277	2.0	0.4144875976275173	0.012544894750593779	0.4144875976275173	0.1149575766363381	3.6055700698939206	0.00031146843227964206	2.0	0.0003356520588823452										
yacC	2.1427859611875444e-06	2.0	0.8184154877487391	1.4023924380129864e-05	0.8184154877487391	0.08541449544705852	9.581693171225346	9.546684855480284e-22	2.0	1.9909537069071577e-21										
yacH	2.713585424887032e-10	4.0	0.47516618303086	1.8544817924103863e-08	0.47516618303086	0.061475957999047544	7.729300990124006	1.0813871745482745e-14	4.0	1.8098059781940975e-14	3.3259903896117846e-67	2.0	-3.265952557873762	3.70816940953612e-66	-3.265952557873762	1.5442967905471618	-2.114847727370202	0.034442927574439716	2.0	0.04323430419309041
yaeI	0.0025210670454180635	3.0	0.4495503458523391	0.004734150204139679	0.4495503458523391	0.08271376807309559	5.435012287858337	5.4792656380229115e-08	3.0	7.266571398036975e-08										
yagA	0.0050981077331504095	4.0	0.4775212055332941	0.007968886845021514	0.4775212055332941	0.048940192234893	9.75724008686739	1.7176597890184297e-22	4.0	3.716978844515688e-22	0.017959680074278724	2.0	-0.7116971994988461	0.01844257765064663	-0.7116971994988461	0.4210221129638878	-1.6904033721380576	0.0909508103699866	2.0	0.10211324310665144
yagF	7.631282530272878e-07	6.0	0.4451588738617227	6.399148371739237e-06	0.4451588738617227	0.03201229344109674	13.905872588629864	5.835086796979894e-44	6.0	2.1254501681306854e-43	5.413603617504782e-24	5.0	-2.199785067629519	1.4904016094204116e-23	-2.199785067629519	1.1039242130198652	-1.9926957319034126	0.0462947750385433	5.0	0.05633838725029506
yagH	0.00013402901742274668	2.0	0.4336928295489131	0.000438590890346793	0.4336928295489131	0.017151199932182865	25.28644242174117	4.503231806698158e-141	2.0	3.815896425675807e-140	2.4014555826512383e-86	3.0	-3.22543863665338	4.7369371108340364e-85	-3.22543863665338	1.2183557519316353	-2.647370139254997	0.008112050930420433	3.0	0.011945144725270447
yahG	0.00012799462487352435	2.0	0.6136802985398144	0.0004240151153217576	0.6136802985398144	0.014099625137880266	43.52458257142537	0.0	2.0	0.0	5.413404538124709e-26	4.0	-1.515414639046488	1.5982008463706997e-25	-1.515414639046488	0.39161310035407926	-3.8696729953015288	0.00010898142842517482	4.0	0.00022382341421417482
yahI	0.00011457266984731043	4.0	0.4585741660426873	0.00039080931875883426	0.4585741660426873	0.07791043561831669	5.885914542812245	3.958588301942056e-09	4.0	5.4942475570057845e-09	0.0056179015534318045	2.0	-1.1158499257552479	0.005949341173103298	-1.1158499257552479	0.10837186698145905	-10.296490748342968	7.307873338106381e-25	2.0	5.989786594475322e-24
yahK	4.797171629509096e-07	2.0	0.4681793258654542	4.469003167238357e-06	0.4681793258654542	0.02487439244272918	18.821739141705297	5.011238757958786e-79	2.0	3.010482985191659e-78	1.8154743918653199e-65	4.0	-3.2596242673133426	1.9169273725872054e-64	-3.2596242673133426	1.0415062373729322	-3.129721311641237	0.0017497221539773044	4.0	0.0029081030244345013
yaiP	0.0001080401487913071	3.0	0.44716180799135913	0.00037009497777447755	0.44716180799135913	0.025709955092102634	17.39255500017246	9.395107953658079e-68	3.0	5.075880471607218e-67	7.10474884264728e-22	3.0	-1.142916075304022	1.8297021768367098e-21	-1.142916075304022	0.45314184126118856	-2.5222038029484266	0.011662211903397219	3.0	0.016522233912074195
yajI	1.0784905669282094e-06	2.0	0.44590030753580323	8.511616729188318e-06	0.44590030753580323	0.019733772766755114	22.59579619194754	4.766481518028821e-113	2.0	3.488197838193819e-112										
yajO	0.0009427608199585269	2.0	0.5516475314086509	0.0021318046631084667	0.5516475314086509	0.02565488257109677	21.50263326600241	1.471000543675808e-102	2.0	1.0208236531543323e-101										
yajR	0.014073291418343644	2.0	0.4516375077233686	0.01748302406136826	0.4516375077233686	0.021165359006879266	21.338523366250257	4.984409786554362e-101	2.0	3.4003812526917466e-100										
ybaE	0.007183911045839839	2.0	0.3753056694622017	0.010438715508846697	0.3753056694622017	0.0388745876902532	9.654267524393575	4.715167742634474e-22	2.0	9.988710612686187e-22	1.0071150408679141e-27	6.0	-2.031420741213361	3.1168474109619067e-27	-2.031420741213361	0.7909897083092585	-2.568201229261915	0.010222779323648656	6.0	0.0147034366073312
ybaL	0.005573540837004595	2.0	0.32013835533953067	0.008513662948365653	0.32013835533953067	0.032713757665792764	9.786046549898003	1.2925112994623485e-22	2.0	2.81970622240431e-22	2.6960278063223045e-13	3.0	-1.8219052434891143	4.893195057986387e-13	-1.8219052434891143	0.7948768934536574	-2.2920596365219845	0.021902202128636968	3.0	0.02880179693839074
ybaS	0.0004891004235893778	3.0	0.46736622802851063	0.001257910035110061	0.46736622802851063	0.1109245467110931	4.213370636941005	2.5158770826345457e-05	3.0	2.8932586450297277e-05										
ybaT	0.0006624994688635211	2.0	0.46350519026429193	0.0015967427318417202	0.46350519026429193	0.05776231459389968	8.024352789928592	1.0206259898976456e-15	2.0	1.7783634672458978e-15	2.6077897983633876e-12	2.0	-2.7816323334822384	4.5668123785973464e-12	-2.7816323334822384	1.6955268494353213	-1.6405710911677005	0.10088648001715057	2.0	0.11185375641185008
ybbP	0.0005138137128803987	3.0	0.40590345889331	0.001308924173635193	0.40590345889331	0.048542476537121244	8.361820159358965	6.175793788847958e-17	3.0	1.1273274376468495e-16	0.0003400262502286702	5.0	-1.3604700545586856	0.00039175039740722915	-1.3604700545586856	0.195753440962616	-6.949916424807579	3.6550267803831325e-12	5.0	1.4978933951570144e-11
ybbW	0.0005659307787255544	2.0	0.38457902868745497	0.0014236696152314728	0.38457902868745497	0.0788920110180075	4.874752509473651	1.0894495137632652e-06	2.0	1.3308146564179492e-06	1.271962516898659e-24	6.0	-2.421416114248365	3.595547587138729e-24	-2.421416114248365	0.8891785177289141	-2.723205819718856	0.006465176600438334	6.0	0.009711290374716994
ybcH	0.00868392731310205	2.0	0.4716605321547037	0.01213639147056797	0.4716605321547037	0.026673442070998643	17.6827771571157	5.6922014037724163e-70	2.0	3.1171579115896564e-69										
ybdJ	0.020255503617327038	2.0	0.37228433363522395	0.02369011587516637	0.37228433363522395	0.0043996701581892885	84.61641901547453	0.0	2.0	0.0										
ybgI	0.002934226446632067	2.0	0.48479090154573845	0.005284233309930233	0.48479090154573845	0.10069127185973299	4.8146268548585995	1.4747519736302795e-06	2.0	1.7906113706973984e-06										
ybgL	6.333816350945686e-08	2.0	0.4389523987965507	1.2306228049403479e-06	0.4389523987965507	0.05524405622917405	7.945694591570244	1.931056572610015e-15	2.0	3.350216683084186e-15										
ybhB	0.003012729916925897	2.0	0.3988339854919092	0.005401442278675606	0.3988339854919092	0.021618200851004826	18.448990655638724	5.312811672643463e-76	2.0	3.099140142375354e-75										
ybhG	0.004791881627863339	2.0	0.392005658285172	0.007578516130510782	0.392005658285172	0.05378555461507658	7.288307447801035	3.1387306859438004e-13	2.0	5.003323172643088e-13										
ybhH	2.49357309092433e-05	4.0	0.5370899961644887	0.00011029265594472998	0.5370899961644887	0.09081800270914077	5.913915524927427	3.340692657610322e-09	4.0	4.652694791308494e-09										
ybhJ	0.01834310383496281	3.0	0.4132094195084777	0.0217790539633408	0.4132094195084777	0.03603543118642622	11.466753855969536	1.9379324710542474e-30	3.0	5.306243670743773e-30	1.4360100406148543e-06	2.0	-3.224749259823504	1.903720844094286e-06	-3.224749259823504	2.8492717666558955	-1.13178016135972	0.25772687026604835	2.0	0.25844677772489205
ybhP	0.01584665865494632	2.0	0.45172488342883454	0.019386869631051348	0.45172488342883454	0.0810531538158974	5.573193172160505	2.5011197023350784e-08	2.0	3.3612710523868747e-08	0.0005905688136876425	2.0	-0.6195562988884447	0.0006692367554099232	-0.6195562988884447	0.08805067314646597	-7.036360731255935	1.9732568539707285e-12	2.0	8.295072723366412e-12
ybiC	0.007037080629358463	2.0	0.4590097107627872	0.010243851549066117	0.4590097107627872	0.03645265403027106	12.59194214999039	2.3384795266647725e-36	2.0	7.560144654478481e-36										
ybiO	0.005144539251281431	4.0	0.4699974773864696	0.008010356087585206	0.4699974773864696	0.048249498993899145	9.740981506272178	2.0159767187166949e-22	4.0	4.339201226114811e-22	0.00016940069075078537	4.0	-0.7199138263812961	0.00019965478653818762	-0.7199138263812961	0.029250808328770615	-24.611758358595537	9.453810884912727e-134	4.0	2.6935857997489435e-132
ybiX	0.002584704545337627	2.0	0.46964974623051414	0.004789066183705763	0.46964974623051414	0.0027354635990747556	171.689269193481	0.0	2.0	0.0										
ycaL	2.9179527595465817e-05	2.0	0.4041106895369808	0.00012494425379973396	0.4041106895369808	0.07095902953455716	5.694986137601815	1.2338194541999042e-08	2.0	1.6891575861070116e-08	0.04007117475864629	2.0	-0.9967535069000932	0.04022805295960296	-0.9967535069000932	0.5035529495608305	-1.9794413035796998	0.04776634205654134	2.0	0.05781563317025738
ycaO	4.5403259312401947e-07	4.0	0.4441343196577605	4.469003167238357e-06	0.4441343196577605	0.040900706017090976	10.858842374803318	1.8102945516085547e-27	4.0	4.5826638806442976e-27										
ycbF	3.7033213379928386e-08	3.0	0.40493757256654095	8.057226154281716e-07	0.40493757256654095	0.02476162733468908	16.353431343313023	4.1116040391065695e-60	3.0	1.9022076157935565e-59										
ycbJ	0.006068793283899966	2.0	0.3769312710235355	0.00903027466458313	0.3769312710235355	0.00503736670380031	74.82704619045691	0.0	2.0	0.0	3.49603782829892e-05	2.0	-1.9900295718492151	4.312981375805197e-05	-1.9900295718492151	0.6948230879839745	-2.8640809527836435	0.004182211129548246	2.0	0.006516552931891581
yccS	7.062043150644864e-07	2.0	0.5240947614645249	5.98415235396749e-06	0.5240947614645249	0.12717440812176015	4.121070970212362	3.7711522223055434e-05	2.0	4.287821382706162e-05										
ycgM	2.2369958508786615e-06	3.0	0.4398293196960245	1.4311065333839408e-05	0.4398293196960245	0.047401696877147216	9.27876740016179	1.714504216168953e-20	3.0	3.4247540794441864e-20										
yciC	5.37902082317696e-06	3.0	0.4459944485717406	2.867623683879108e-05	0.4459944485717406	0.0567991554554802	7.852131690960016	4.09024663504886e-15	3.0	6.946515909734879e-15										
yciV	6.420640721427901e-08	2.0	0.4130357791954996	1.2306228049403479e-06	0.4130357791954996	0.03461833888563517	11.93112646334652	8.146359713563922e-33	2.0	2.446947600529462e-32										
ycjM	0.02193121551836046	2.0	0.4200318092672399	0.02525697924503601	0.4200318092672399	0.11150613366039647	3.7668942100215803	0.0001652909994262593	2.0	0.00018103299937161733										
ycjP	7.183739640967231e-17	3.0	0.6125570648466315	2.891455205489311e-14	0.6125570648466315	0.11691183157699231	5.239478815651194	1.6103072963170834e-07	3.0	2.0773996370757244e-07										
ycjQ	0.013957625974278912	2.0	0.42535581600998534	0.017393016887452824	0.42535581600998534	0.055487041293404864	7.665858659876729	1.776387271472625e-14	2.0	2.9303109703595556e-14	7.684504533036441e-13	3.0	-1.06610779946494	1.368421194127025e-12	-1.06610779946494	0.47858554994882424	-2.2276222079395005	0.025905718465580704	3.0	0.033453787514904576
ycjT	0.04400605072169448	2.0	0.3828601750308059	0.045069810217511524	0.3828601750308059	0.02333457807736866	16.40741794265086	1.692519294085699e-60	2.0	7.92138390545923e-60	8.228123371481409e-27	4.0	-2.475184019072981	2.4990662355006986e-26	-2.475184019072981	0.6026406138176444	-4.107230681637991	4.004312595318072e-05	4.0	8.754861277217954e-05
ycjV	0.008349541401583546	2.0	0.5725465658602155	0.011812620084841397	0.5725465658602155	0.017260834506069855	33.17027144075084	2.8898409952450794e-241	2.0	3.692574605035379e-240										
ycjX	0.029087020754568496	2.0	0.3403672068421455	0.031813928950309295	0.3403672068421455	0.03493563295357793	9.742694723591283	1.9822678717423668e-22	2.0	4.278084817031113e-22	5.546666499216965e-22	2.0	-1.3553603931780744	1.4325563116682667e-21	-1.3553603931780744	0.22776174299194782	-5.950781616673838	2.6686496455515114e-09	2.0	8.870789099564745e-09
ydaW	0.02326034579533822	2.0	0.3883059120081013	0.026554874066204787	0.3883059120081013	0.05722245150882979	6.785901368594514	1.1536394818655998e-11	2.0	1.735850061498706e-11										
ydbC	0.015260669510937604	2.0	0.3951017202705749	0.018698385017206654	0.3951017202705749	0.1333692651456461	2.9624645516274195	0.003051869482351764	2.0	0.0031700063655395743										
ydbH	0.004272134515127088	2.0	0.4644062326238836	0.007032859477867701	0.4644062326238836	0.07619029305923473	6.095346453948239	1.092006857260707e-09	2.0	1.5503801059874234e-09	1.6585268784753883e-10	2.0	-1.2329339047587209	2.677208405452628e-10	-1.2329339047587209	0.07095101012798631	-17.377256539895203	1.2268385510573276e-67	2.0	2.342739573561599e-66
ydbK	4.1337105461666066e-05	4.0	0.4775901033125672	0.00016638184948320592	0.4775901033125672	0.06066771034114898	7.872228911013195	3.483779698580723e-15	4.0	5.94161579948619e-15	2.0607614535570026e-43	7.0	-2.6785979126201	1.0879608262161235e-42	-2.6785979126201	0.9576966356144646	-2.796916907723596	0.005159279997818331	7.0	0.007874921425241415
ydcO	0.03032125203699447	2.0	0.4762764134017349	0.03289569796466381	0.4762764134017349	0.012079914104698941	39.42713576220456	0.0	2.0	0.0	4.423273641897412e-39	3.0	-2.2452944394312118	2.0306332959605763e-38	-2.2452944394312118	0.9512093350163158	-2.360462998812663	0.018252139021697898	3.0	0.024541265575990807
ydcP	0.02724847746243528	2.0	0.404903575363077	0.03021353217253499	0.404903575363077	0.09244484304238278	4.379947675149848	1.1870780979400467e-05	2.0	1.3929998088071977e-05	0.008513477310435561	2.0	-1.026802739229556	0.0089106074473655	-1.026802739229556	0.15226526744583108	-6.743512532133074	1.5460263450994833e-11	2.0	6.112593148576151e-11
ydcU	0.0004671713084949505	2.0	0.3620105430729068	0.0012170644120984956	0.3620105430729068	0.06360473776446637	5.691565688289792	1.2587971014359831e-08	2.0	1.7204272778539326e-08										
yddA	0.04834464099653322	2.0	0.3145568246211856	0.048525481299512764	0.3145568246211856	0.002297958170385861	136.8853570421462	0.0	2.0	0.0	0.03129648337251247	3.0	-0.7046599676154662	0.03164911980487881	-0.7046599676154662	0.3145881333996124	-2.239944526834255	0.025094524443044428	3.0	0.0325938287809441
yddB	0.049131984142354784	2.0	0.5238098216857854	0.04925435521120249	0.5238098216857854	0.17873661605482807	2.9306240279557767	0.0033828192423847954	2.0	0.0035002178536243708	0.0002701391159845624	2.0	-1.7464504577549893	0.0003140542183887886	-1.7464504577549893	1.0085984176293603	-1.731561766535286	0.08335161855143815	2.0	0.09481378662853705
yddG	0.032269271274222806	2.0	0.46611709580273875	0.03472829328308738	0.46611709580273875	0.02832353929243114	16.45688029981827	7.486056707488843e-61	2.0	3.5241378067418237e-60										
ydeA	0.013496508164891972	2.0	0.40889329061597235	0.016967579020430685	0.40889329061597235	0.04950889100048078	8.258987069857849	1.469138411614513e-16	2.0	2.645763806151416e-16										
ydeK	0.017823155978227458	3.0	0.5111608354251661	0.021287300537793923	0.5111608354251661	0.0567754158163634	9.003207252210789	2.19217986128587e-19	3.0	4.2728929499639837e-19	4.3572812014780246e-14	4.0	-2.482888119400381	8.155703604434884e-14	-2.482888119400381	0.07789689183715497	-31.87403323602319	6.116031632757758e-223	4.0	3.13665050880005e-221
ydeU	6.152718529107533e-06	2.0	0.4514870368863677	3.237214650935662e-05	0.4514870368863677	0.1384935841349677	3.259985216689713	0.0011141802102388103	2.0	0.001172437999009467	2.494969245234122e-30	3.0	-1.0725195708434008	8.546698082433682e-30	-1.0725195708434008	0.14311090917492073	-7.494324346248741	6.664074635000852e-14	3.0	3.1151078046423254e-13
ydfI	0.006805181667099698	2.0	0.3857313048503591	0.009942234559011356	0.3857313048503591	0.022567738538956297	17.092155874834866	1.6977938001617417e-65	2.0	8.384809871964429e-65	4.928970506663652e-06	2.0	-2.2806670854793025	6.3651093952958675e-06	-2.2806670854793025	0.7119390347598804	-3.2034584060256166	0.0013578765309361636	2.0	0.0023235351506486306
ydgD	0.03498526517116345	2.0	0.5086332210796841	0.03710558427244609	0.5086332210796841	0.22146401992574266	2.2966855801237145	0.021636712635068785	2.0	0.021771942089037963										
ydgI	0.0006291852659130241	2.0	0.3729631749292345	0.0015346067230353365	0.3729631749292345	0.054765164585964164	6.810226496147912	9.744520481471011e-12	2.0	1.4717333935429953e-11	2.624334410848622e-05	2.0	-2.8048639311014245	3.2599863442721636e-05	-2.8048639311014245	0.6010940130432032	-4.666264960619109	3.0672413269608117e-06	2.0	7.582395760695692e-06
ydhB	0.00042956244162754706	2.0	0.5957209639247865	0.0011300580572227953	0.5957209639247865	0.049184820654772976	12.111886472172726	9.136827600555855e-34	2.0	2.7860402342604028e-33	6.230546545861763e-40	2.0	-2.1664138512204785	2.9431134341636484e-39	-2.1664138512204785	1.805619969780952	-1.1998171749746964	0.23021035237322285	2.0	0.23241146372887234
ydhT	9.016288000679666e-07	2.0	0.48115514986815494	7.331426101562759e-06	0.48115514986815494	0.03404877556108349	14.131349569530418	2.434339240594423e-45	2.0	9.37628272094981e-45										
ydhV	0.018737836953229003	3.0	0.43796526269029706	0.022182292275513747	0.43796526269029706	0.10946075777964996	4.0011166702494725	6.304426179191737e-05	3.0	7.058502189498398e-05										
ydiB	0.02413129266784385	2.0	0.4644161047643919	0.027283273311256035	0.4644161047643919	0.005032345667860427	92.28620913909614	0.0	2.0	0.0	6.444593295157391e-10	2.0	-6.338194421308769	1.017418202709544e-09	-6.338194421308769	1.2632577474931812	-5.017340628930503	5.239163009487894e-07	2.0	1.4205887616360677e-06
ydiJ	0.012169831107259683	4.0	0.4992812847740339	0.015809455951200008	0.4992812847740339	0.1191066025096034	4.1918858757958235	2.766451591621533e-05	4.0	3.172355457628681e-05	2.3125033435135635e-64	7.0	-2.657666581878786	2.2807381876960695e-63	-2.657666581878786	0.6334348727364489	-4.1956429875696974	2.7209856126535895e-05	7.0	6.0597632440610335e-05
ydiK	3.2952774618004914e-06	2.0	0.4168892668865649	1.9893878309293267e-05	0.4168892668865649	0.10349238446384136	4.028212018172406	5.6202649210309875e-05	2.0	6.310060336722378e-05	6.390621565357183e-05	2.0	-1.0715041877876912	7.735108368048646e-05	-1.0715041877876912	0.6176465225221146	-1.7348178103752319	0.08277308051037895	2.0	0.09421539601530134
ydiO	0.010659419674162271	2.0	0.4174590004684021	0.014206676883610313	0.4174590004684021	0.060417096539587205	6.9096170517705975	4.85963750655969e-12	2.0	7.381147533548208e-12	1.982569399510431e-16	2.0	-2.853104043906073	4.1236524590048936e-16	-2.853104043906073	0.7531424896052616	-3.788265943409257	0.00015170241559404388	2.0	0.000303235897540433
ydiR	0.00990324783596362	2.0	0.37840338787718386	0.013489195444925066	0.37840338787718386	0.0917034605526895	4.126380679601146	3.68517067742689e-05	2.0	4.195986414892003e-05										
ydjX	6.196243198844917e-07	2.0	0.4797227292825381	5.384750855701357e-06	0.4797227292825381	0.09376211013564265	5.116381538219848	3.11452739579657e-07	2.0	3.917491490025373e-07										
yeaH	0.0012258479712023024	2.0	0.559035413841309	0.002596862149520667	0.559035413841309	0.1561328863100538	3.58051033996232	0.0003429237719189842	2.0	0.00036905566362938807										
yeaV	2.3033074548629535e-05	3.0	0.4634536618074339	0.00010416643264970098	0.4634536618074339	0.018409252671047094	25.175039426577293	7.518690181673712e-140	3.0	6.304734996090977e-139										
yebQ	0.00599547549022611	2.0	0.5981815977285676	0.008973642845086253	0.5981815977285676	0.21619513781107355	2.7668596240647214	0.0056599120629262385	2.0	0.005803500427303489	8.014037303245466e-22	4.0	-2.5749207439803956	2.0579680914628913e-21	-2.5749207439803956	1.4574202425596423	-1.7667661452664511	0.07726740064142139	4.0	0.08834075423652955
yedE	0.018227772080515008	3.0	0.46065361604839555	0.021674086447288896	0.46065361604839555	0.06183583698588367	7.449622071963817	9.360799193284855e-14	3.0	1.5161857848278285e-13										
yedQ	0.011161512901341339	3.0	0.4658201110906059	0.014685794503353162	0.4658201110906059	0.0462377356695972	10.07445767715	7.165499575545028e-24	3.0	1.611236636400488e-23										
yeeJ	0.002385643498210886	7.0	0.3995201131701495	0.004572483371570865	0.3995201131701495	0.02898728011895304	13.782600903936736	3.24371765932438e-43	7.0	1.1452599630509325e-42	2.2852907959152185e-86	12.0	-3.17765823676347	4.55788553185313e-85	-3.17765823676347	0.5770366489517781	-5.506856873884662	3.6529701367211855e-08	12.0	1.1094892378027967e-07
yeeR	0.040482384689523566	2.0	0.388949546174766	0.04221284932003429	0.388949546174766	0.053014417754351784	7.3366748641286055	2.189656731406204e-13	2.0	3.504321409109332e-13										
yegD	0.008563409270343481	2.0	0.3592212787651151	0.012009659342554883	0.3592212787651151	0.04817849221944381	7.456050661131755	8.9154476222627e-14	2.0	1.446962769339007e-13	0.0012756716599951823	2.0	-1.0593836219861803	0.0014099942301055125	-1.0593836219861803	0.4449947434584623	-2.3806654742767037	0.017281397506726408	2.0	0.023323389868100678
yegE	0.000634812470522692	5.0	0.4893437400085402	0.0015346067230353365	0.4893437400085402	0.0926189403888853	5.283408965314224	1.2680188781751823e-07	5.0	1.6517074383997117e-07	1.2284275130960833e-59	4.0	-2.1585833947511013	1.0401072575506931e-58	-2.1585833947511013	0.7037729560060391	-3.067158770921255	0.00216104038613156	4.0	0.003545765533003793
yegH	5.02522857060732e-08	4.0	0.4279887389886706	1.0372587177792033e-06	0.4279887389886706	0.03416654535908349	12.52654415278441	5.344101553354357e-36	4.0	1.7139449204981105e-35										
yegI	3.076575901299954e-07	2.0	0.3948475038910883	3.4882304233048775e-06	0.3948475038910883	0.03296050548760093	11.97941287762173	4.55538372611364e-33	2.0	1.3734396627421275e-32	0.0007839425675658224	3.0	-2.058515012405237	0.0008833502252232587	-2.058515012405237	0.6910674120151831	-2.978747046402487	0.002894296057036256	3.0	0.004634488333969741
yegL	9.276661366571744e-07	2.0	0.4722772110681173	7.4677124000902545e-06	0.4722772110681173	0.08279221290693477	5.704367530301377	1.1677586843659447e-08	2.0	1.6014407852037232e-08										
yegT	3.9815418135256926e-05	2.0	0.5171554001114577	0.0001618758161559688	0.5171554001114577	0.018726537968984353	27.616177692213654	7.114681144025846e-168	2.0	7.070763359186179e-167										
yegV	0.04601793410356094	2.0	0.6599010790250082	0.046655462157892395	0.6599010790250082	0.09826044356129543	6.71583655749893	1.8699029645401817e-11	2.0	2.7875405304719374e-11										
yehC	0.016991555175123692	2.0	0.43207072435877036	0.020458206993086345	0.43207072435877036	0.08168953195886876	5.28918104924779	1.2286522902871822e-07	2.0	1.6030228422709589e-07										
yehI	0.019496730407796814	2.0	0.3781043915149485	0.022945713418532798	0.3781043915149485	0.10331779730727098	3.6596249762318487	0.00025258463335824945	2.0	0.0002744003101935099	4.36953950295973e-15	2.0	-1.784242417654808	8.525351530231212e-15	-1.784242417654808	0.45491330817385084	-3.922159201754848	8.775897255081974e-05	2.0	0.00018232332838972388
yehM	0.005709351350861002	2.0	0.3866120434389563	0.00863915007038178	0.3866120434389563	0.0672761004861608	5.746647630364445	9.103015455898494e-09	2.0	1.2569343811317818e-08	3.665041990598968e-64	6.0	-2.391122934522869	3.575407811481059e-63	-2.391122934522869	0.8504997879566366	-2.8114327227143088	0.004932140415340712	6.0	0.007579787710219673
yehQ	0.004698056732976101	4.0	0.4600438028620885	0.007548773792506509	0.4600438028620885	0.056552438056923345	8.134818208881242	4.125569562684676e-16	4.0	7.267141133394232e-16	1.0508588032883572e-24	3.0	-1.8335765955404495	2.9752232679851755e-24	-1.8335765955404495	1.1262212581214324	-1.6280784813091747	0.10350824570666423	3.0	0.11433680064213064
yeiB	0.022862522624059356	3.0	0.44861403521451315	0.02621699531676322	0.44861403521451315	0.04427754498898112	10.131863348027876	3.989729162410421e-24	3.0	9.098390866120081e-24	1.399875580956859e-05	3.0	-1.279834069965316	1.767072199590409e-05	-1.279834069965316	0.3995854257286397	-3.202904779701493	0.0013604895664068998	3.0	0.0023235763764989396
yeiH	0.030307331037680286	2.0	0.38532815170247314	0.03289569796466381	0.38532815170247314	0.03141044103824736	12.267518027947235	1.353386033842822e-34	2.0	4.20647010518715e-34										
yeiR	0.026180208022762965	3.0	0.37817691617744176	0.02927092702545026	0.37817691617744176	0.06885106169851456	5.492680967410569	3.9587755444298104e-08	3.0	5.276182637857612e-08										
yfaL	0.0003048326224381599	3.0	0.4499745700582876	0.0008770614865625727	0.4499745700582876	0.03681524522427814	12.222506391497506	2.3570388593451715e-34	3.0	7.269794183037789e-34	8.463864522134672e-12	8.0	-3.0264264802556027	1.446917792117308e-11	-3.0264264802556027	1.265721296654408	-2.391068624866424	0.016799412504275885	8.0	0.02282736218408419
yfaU	0.00013191940966263051	2.0	0.5482697580505838	0.00043344948889150023	0.5482697580505838	0.044547451008761	12.307545002805151	8.249447766616618e-35	2.0	2.6042374322064223e-34										
yfaV	0.004198624466612321	3.0	0.3432737360470433	0.006960649031712615	0.3432737360470433	0.044299042556898136	7.7490102772794485	9.26115241158409e-15	3.0	1.5596710651307936e-14	2.8714608464829123e-15	2.0	-1.8443183621991859	5.639247504854298e-15	-1.8443183621991859	1.263903000742335	-1.4592246091005023	0.14450329764781747	2.0	0.15402815871605247
yfbK	1.0729725065289857e-05	2.0	0.5931799647238076	5.266724803389228e-05	0.5931799647238076	0.15709916555110115	3.775831416054583	0.0001594748279944298	2.0	0.00017490086721459944										
yfcH	0.0013916070083276413	3.0	0.33737108309375036	0.0028724195941121824	0.33737108309375036	0.035899156461923466	9.397744023639772	5.574545129277997e-21	3.0	1.1275147811730623e-20	5.429559108677511e-10	2.0	-1.6727225028103927	8.594407936575072e-10	-1.6727225028103927	0.5499362469985503	-3.0416662148381763	0.00235272628810455	2.0	0.003842714910962391
yfeO	0.02410122341928086	2.0	0.5136836975777235	0.027283273311256035	0.5136836975777235	0.1336779531173608	3.842695714578616	0.00012169030433465434	2.0	0.00013419273286218732										
yfeZ	1.70891912094984e-05	2.0	0.4400403680539238	7.951906892281047e-05	0.4400403680539238	0.04967926251888166	8.857626819373117	8.173580346260857e-19	2.0	1.5740986073540645e-18										
yffP	0.001284349743691674	2.0	0.36351598700806387	0.002671580216206195	0.36351598700806387	0.045682794038946394	7.957393908484495	1.757006613836598e-15	2.0	3.054838713042033e-15										
yfgO	0.0040696508858622405	2.0	0.38662132518059056	0.006868069105071496	0.38662132518059056	0.040732339421746006	9.491753497816108	2.2718006605923517e-21	2.0	4.653433923096293e-21										
